Est Number,Premise Name,Premise Address 1,Premise Zip Code,TYPE,Status,Inspection Date,Inspection Type,Score,Violation List
30946,REYNOLDS RD. FOOD MART,155 EAST REYNOLDS ROAD,40503,610,ACTIVE,07-Feb-2023,2,96,  48  50  56
30946,REYNOLDS RD. FOOD MART,155 EAST REYNOLDS ROAD,40503,610,ACTIVE,29-Nov-2023,4,,  13  48  50  54  56
30946,REYNOLDS RD. FOOD MART,155 EAST REYNOLDS ROAD,40503,610,ACTIVE,02-Aug-2023,1,98,  54  56
30946,REYNOLDS RD. FOOD MART,155 EAST REYNOLDS ROAD,40503,610,ACTIVE,29-Nov-2023,12,,
30822,RICHIES,771 E NEW CIRCLE ROAD,40505,605,ACTIVE,23-Feb-2023,1,91,  20  22  29  40  56
30822,RICHIES,771 E NEW CIRCLE ROAD,40505,605,ACTIVE,23-Feb-2023,2,98,  40  56
30822,RICHIES,771 E NEW CIRCLE ROAD,40505,605,ACTIVE,05-Sep-2023,1,96,  40  41  48
32219,RICHMOND PLACE,3051 RIO DOSA DRIVE,40509,605,ACTIVE,30-Mar-2023,1,94,  10  40  45  48  56
32219,RICHMOND PLACE,3051 RIO DOSA DRIVE,40509,605,ACTIVE,09-Nov-2023,2,98,  56  57
32219,RICHMOND PLACE,3051 RIO DOSA DRIVE,40509,605,ACTIVE,12-Oct-2023,1,87,   3  10  17  18  40  45  48  51  56
30891,RIDGE BEHAVIORAL HEALTH,3050 RIO DOSA DR,40509,605,ACTIVE,26-Apr-2023,1,95,  45  48  50  57
30891,RIDGE BEHAVIORAL HEALTH,3050 RIO DOSA DR,40509,605,ACTIVE,31-Oct-2023,1,97,  48  56
120235,RISE AND BRINE,331 ROMANY RD,40502,605,ACTIVE,06-Dec-2023,1,100,
31652,RISE STEM ACADEMY FOR GIRLS,2420 SPURR ROAD,40511,605,ACTIVE,03-Feb-2023,1,99,  57
31652,RISE STEM ACADEMY FOR GIRLS,2420 SPURR ROAD,40511,605,ACTIVE,24-Oct-2023,1,100,
119193,RISE UP PIZZA TRUCK,101 W. LOUDON AVE #112,40508,605,INACTIVE,11-Jul-2023,1,99,  56
112981,RISE UP PIZZA! B&M,101 W. LOUDON AVE #112,40508,605,ACTIVE,06-Jan-2023,1,100,
112981,RISE UP PIZZA! B&M,101 W. LOUDON AVE #112,40508,605,INACTIVE,20-Jul-2023,1,100,
34091,ROBERT'S HEALTH FOODS,1020 INDUSTRY RD STE 10,40505,610,ACTIVE,23-Oct-2023,1,100,
120814,ROCK HOUSE BREWING,119 LUIGART COURT,40508,605,ACTIVE,18-Jan-2024,1,99,  56
99217,ROCK HOUSE BREWING,119 LUIGART CT,40508,605,ACTIVE,20-Jan-2023,1,100,
99217,ROCK HOUSE BREWING,119 LUIGART CT,40508,605,INACTIVE,31-Aug-2023,1,99,  56
117750,ROLLING RED PHOENIX LLC,1045 A3 GEORGETOWN RD,40511,605,ACTIVE,17-Mar-2023,5,,  10  43  54  56
117750,ROLLING RED PHOENIX LLC,1045 A3 GEORGETOWN RD,40511,605,ACTIVE,29-Mar-2023,1,99,  56
117750,ROLLING RED PHOENIX LLC,1045 A3 GEORGETOWN RD,40511,605,ACTIVE,13-Oct-2023,1,98,  49  56
56865,RONALD MCDONALD HOUSE,550 COOPER DRIVE,40502,605,ACTIVE,10-Jan-2024,1,100,
56865,RONALD MCDONALD HOUSE,550 COOPER DRIVE,40502,605,ACTIVE,02-Aug-2023,1,100,
94860,ROOD & RIDDLE EQUINE HOSPITAL,2150 GEORGETOWN RD,40511,605,ACTIVE,27-Nov-2023,1,100,
94939,VIBURNUM VALLEY FARM CONFECTIONS,2150 GEORGETOWN RD,40511,605,ACTIVE,14-Mar-2023,1,100,
94939,VIBURNUM VALLEY FARM CONFECTIONS,2150 GEORGETOWN RD,40511,605,ACTIVE,13-Sep-2023,1,100,
50717,ROOSTERS,2640 RICHMOND RD,40509,605,ACTIVE,02-May-2023,1,82,  10  17  18  21  38  41  44  45  48  50  52  56
50717,ROOSTERS,2640 RICHMOND RD,40509,605,ACTIVE,22-May-2023,2,98,  49  56
50717,ROOSTERS,2640 RICHMOND RD,40509,605,ACTIVE,28-Aug-2023,1,95,  10  40  41  49  56
50717,ROOSTERS,2640 RICHMOND RD,40509,605,ACTIVE,13-Dec-2023,1,97,  10  44  56
58509,ROSA PARKS ELEMENTARY,1251 BEAUMONT CTR LN,40513,605,ACTIVE,19-Jan-2023,1,97,  22
58509,ROSA PARKS ELEMENTARY,1251 BEAUMONT CTR LN,40513,605,ACTIVE,19-Jan-2023,2,100,
58509,ROSA PARKS ELEMENTARY,1251 BEAUMONT CTR LN,40513,605,ACTIVE,25-Sep-2023,1,100,
31695,ROSE & JIM'S,2461 GEORGETOWN RD,40511,605,ACTIVE,27-Feb-2023,1,98,  49  54
31695,ROSE & JIM'S,2461 GEORGETOWN RD,40511,605,ACTIVE,09-Aug-2023,2,98,  39  56
31695,ROSE & JIM'S,2461 GEORGETOWN RD,40511,605,ACTIVE,09-Aug-2023,1,96,  25  39  56
31695,ROSE & JIM'S,2461 GEORGETOWN RD,40511,605,ACTIVE,08-Feb-2024,1,97,  50  56  57
30818,"ROSE BUD, THE",121 NORTH MILL STREET,40507,605,ACTIVE,15-Mar-2023,1,99,  39
30818,"ROSE BUD, THE",121 NORTH MILL STREET,40507,605,ACTIVE,03-Oct-2023,1,99,  39
87698,ROSE'S #494,1301 WINCHESTER RD. SUITE 181,40505,610,ACTIVE,19-Oct-2023,1,97,  48  56
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,605,ACTIVE,02-Mar-2023,1,94,   6  40  48  56 
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,607,ACTIVE,02-Mar-2023,1,94,   6  40  48  56 
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,605,ACTIVE,02-Mar-2023,2,96,  40  48  56
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,607,ACTIVE,02-Mar-2023,2,96,  40  48  56
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,605,ACTIVE,21-Sep-2023,1,92,   8  10  48  50  56
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,607,ACTIVE,21-Sep-2023,2,95,  10  48  50  56
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,607,ACTIVE,21-Sep-2023,1,92,   8  10  48  50  56
108207,ROSEMONT STATION,222 ROSEMONT GARDEN,40503,605,ACTIVE,21-Sep-2023,2,95,  10  48  50  56
112148,ROSTICERRA DONALDO,"1804 ALEXANDRIA DRIVE, STE 103",40504,605,ACTIVE,10-Apr-2023,1,81,   1   6  18  23  25  48  50  54  56  58
112148,ROSTICERRA DONALDO,"1804 ALEXANDRIA DRIVE, STE 103",40504,605,ACTIVE,25-Apr-2023,2,99,  56
112148,ROSTICERRA DONALDO,"1804 ALEXANDRIA DRIVE, STE 103",40504,605,INACTIVE,06-Dec-2023,12,,
118624,ROULAY LLC DBA OSHA THAI KITCHEN & BAR,107 W SHORT ST,40507,605,ACTIVE,01-Jun-2023,1,97,  48  56
118624,ROULAY LLC DBA OSHA THAI KITCHEN & BAR,107 W SHORT ST,40507,605,ACTIVE,07-Dec-2023,1,99,  56
114222,ROYAL BLUE MARKET LLC,1485 LEESTOWN RD.,40511,610,ACTIVE,12-Jan-2023,1,100,
114222,ROYAL BLUE MARKET LLC,1485 LEESTOWN RD.,40511,610,ACTIVE,16-Jan-2024,1,91,  11  38  39  48  50  56
114222,ROYAL BLUE MARKET LLC,1485 LEESTOWN RD.,40511,610,ACTIVE,31-Jan-2024,2,91,  25  38  39  48  56  58
114222,ROYAL BLUE MARKET LLC,1485 LEESTOWN RD.,40511,610,ACTIVE,07-Feb-2024,2,98,  50  56
32230,RUSSELL CAVE ELEMENTARY,3375 RUSSELL CAVE RD,40511,605,ACTIVE,02-Feb-2023,1,100,
32230,RUSSELL CAVE ELEMENTARY,3375 RUSSELL CAVE RD,40511,605,ACTIVE,16-Oct-2023,1,98,  13
32230,RUSSELL CAVE ELEMENTARY,3375 RUSSELL CAVE RD,40511,605,ACTIVE,16-Oct-2023,2,100,
32230,RUSSELL CAVE ELEMENTARY,3375 RUSSELL CAVE RD,40511,605,ACTIVE,01-Feb-2024,1,100,
70031,RUTH HUNT CANDIES,213 WALTON AVE,40502,610,ACTIVE,14-Aug-2023,1,100,
119166,RYU HIBACHI EXPRESS,3304 DRAYTON PLACE,40503,605,ACTIVE,10-Jul-2023,1,99,  37
30798,SABOR LATINO PUPUSAS,1479 BOARDWALK,40511,605,ACTIVE,04-Jan-2023,2,95,  15  44  48
30798,SABOR LATINO PUPUSAS,1479 BOARDWALK,40511,605,ACTIVE,27-Feb-2023,1,93,  15  17  39  44  50  51
30798,SABOR LATINO PUPUSAS,1479 BOARDWALK,40511,605,ACTIVE,18-Oct-2023,1,84,  17  18  22  29  34  37  38  39  41  50  56
30798,SABOR LATINO PUPUSAS,1479 BOARDWALK,40511,605,ACTIVE,03-Nov-2023,2,99,  56
30798,SABOR LATINO PUPUSAS,1479 BOARDWALK,40511,605,ACTIVE,13-Jul-2023,2,95,  10  48  50  56
30798,SABOR LATINO PUPUSAS,1479 BOARDWALK,40511,605,ACTIVE,29-Jan-2024,1,84,  10  17  18  25  36  38  44  45  48  50  51  56
62058,SAGAR INDIA MARKET,"3330 PARTNER PLACE, SUITE 148",40503,610,ACTIVE,10-Oct-2023,1,94,  10  48  50  54  56
56945,"SAGE RABBIT, THE",438 S ASHLAND AVE,40502,605,ACTIVE,28-Dec-2023,1,96,  25  41  56
56945,"SAGE RABBIT, THE",438 S ASHLAND AVE,40502,605,ACTIVE,28-Dec-2023,2,98,  41  56
88504,SAHARA INTERNATIONAL MARKET & BUTCHER SHOP,"3061 FIELDSTONE WAY, STE 1250",40513,610,ACTIVE,20-Sep-2023,1,88,  13  25  38  39  41  48  54  56  57
88504,SAHARA INTERNATIONAL MARKET & BUTCHER SHOP,"3061 FIELDSTONE WAY, STE 1250",40513,610,ACTIVE,20-Sep-2023,2,93,  38  41  48  54  56  57
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,605,ACTIVE,20-Mar-2023,1,92,   6  40  48  50  51  56
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,607,ACTIVE,20-Mar-2023,1,92,   6  40  48  50  51  56
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,605,ACTIVE,20-Mar-2023,2,94,  40  48  50  51  56
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,607,ACTIVE,20-Mar-2023,2,94,  40  48  50  51  56
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,607,ACTIVE,01-Nov-2023,2,98,  34  50
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,607,ACTIVE,18-Oct-2023,1,90,  24  34  48  50  56  57  58
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,605,ACTIVE,18-Oct-2023,1,90,  24  34  48  50  56  57  58
65100,"SAHARA MEDITERRANEAN GROUP, INC","3061 FIELDSTONE WAY, STE. 1200",40513,605,ACTIVE,01-Nov-2023,2,98,  34  50
31546,SAKURA 12,1015 WINCHESTER ROAD,40505,605,ACTIVE,31-Jan-2023,1,96,  41  48  56
31546,SAKURA 12,1015 WINCHESTER ROAD,40505,605,ACTIVE,31-Aug-2023,1,97,  48  56
119907,SALLIE JANE,161 E. REYNOLDS ROAD,40517,605,ACTIVE,26-Sep-2023,1,99,  56
120593,TEDDY'S LLC,161 E. REYNOLDS ROAD,40517,605,ACTIVE,13-Dec-2023,2,98,  54  56
120593,TEDDY'S LLC,161 E. REYNOLDS ROAD,40517,605,ACTIVE,11-Dec-2023,1,92,   6  10  26  54  56  57
93444,"SALT & VINEGAR, LLC",610 W THIRD ST,40508,605,ACTIVE,11-May-2023,1,93,   1  10  21  49
93444,"SALT & VINEGAR, LLC",610 W THIRD ST,40508,605,ACTIVE,30-May-2023,2,100,
93444,"SALT & VINEGAR, LLC",610 W THIRD ST,40508,605,INACTIVE,10-Nov-2023,2,100,
93444,"SALT & VINEGAR, LLC",610 W THIRD ST,40508,605,INACTIVE,10-Nov-2023,1,95,   5  21
78063,SAM SUSHI,"3090 HELMSDALE PLACE, STE. 265",40509,605,ACTIVE,14-Mar-2023,1,100,
78063,SAM SUSHI,"3090 HELMSDALE PLACE, STE. 265",40509,605,ACTIVE,28-Sep-2023,1,100,
45117,SAM'S CLUB #8188,1063 NEW CIRCLE RD,40505,607,ACTIVE,27-Feb-2023,1,95,  36  39  51  56  57
45117,SAM'S CLUB #8188,1063 NEW CIRCLE RD,40505,607,ACTIVE,27-Feb-2023,1,96,  40  50  56  57
45117,SAM'S CLUB #8188,1063 NEW CIRCLE RD,40505,607,ACTIVE,22-Sep-2023,1,97,  10  51  56
45117,SAM'S CLUB #8188,1063 NEW CIRCLE RD,40505,607,ACTIVE,22-Sep-2023,1,96,  10  40  50  56
115391,SAM'S HOT DOG STAND,192 LEXINGTON GREEN CIRCLE,40503,605,ACTIVE,05-Jan-2023,1,98,  50  54
115391,SAM'S HOT DOG STAND,192 LEXINGTON GREEN CIRCLE,40503,605,ACTIVE,29-Jan-2024,2,97,  40  48
115391,SAM'S HOT DOG STAND,192 LEXINGTON GREEN CIRCLE,40503,605,ACTIVE,17-Jul-2023,1,95,  46  48  50  54
115391,SAM'S HOT DOG STAND,192 LEXINGTON GREEN CIRCLE,40503,605,ACTIVE,29-Jan-2024,1,91,  21  22  40  48
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,24-Feb-2023,1,86,   1   3  15  20  25  37  48  56
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,24-Feb-2023,2,94,  15  37  48  56 
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,25-Apr-2023,1,83,   1  20  21  25  37  40  41  48  50  54  56
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,08-May-2023,2,93,  34  37  41  48  54  56
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,19-Sep-2023,2,95,  40  48  50  56
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,23-Aug-2023,1,84,  17  21  25  37  40  41  48  50  54  56  58
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,23-Aug-2023,12,,
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,07-Sep-2023,2,86,   8  21  37  48  50  54  56  58
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,20-Dec-2023,1,90,   1   2  17  41  48  49  50  56
117679,SAM'S HOT DOGS,4300 WINCHESTER ROAD,40509,605,ACTIVE,05-Jan-2024,2,96,  48  50  56
76398,SAM'S HOT DOGS STAND,105 N. LIMESTONE,40508,605,ACTIVE,08-Mar-2023,1,85,   1   6  18  21  23  34  49
76398,SAM'S HOT DOGS STAND,105 N. LIMESTONE,40508,605,ACTIVE,08-Mar-2023,2,98,  34  49
76398,SAM'S HOT DOGS STAND,105 N. LIMESTONE,40508,605,ACTIVE,10-Oct-2023,1,97,  48  56
80049,SAM'S INTERNATIONAL MARKET,393 WALLER AVENUE,40504,610,ACTIVE,02-Feb-2024,1,97,  41  50  56
75712,SAN FRANCISCO GROCERY,1916 OXFORD CIRCLE,40504,610,ACTIVE,13-Nov-2023,2,96,  15  48
75712,SAN FRANCISCO GROCERY,1916 OXFORD CIRCLE,40504,610,ACTIVE,30-Oct-2023,1,75,   8  10  13  15  17  18  21  25  29  36  39  46  48  56
75712,SAN FRANCISCO GROCERY,1916 OXFORD CIRCLE,40504,610,ACTIVE,10-Jul-2023,2,93,  15  36  46  48  56
75712,SAN FRANCISCO GROCERY,1916 OXFORD CIRCLE,40504,610,ACTIVE,13-Nov-2023,2,94,  13  15  48
117138,SAN MARCOS (MOBILE),1858 OXFORD CIRCLE,40504,605,ACTIVE,18-Apr-2023,1,89,   1  10  17  18  37  40  46  56
117138,SAN MARCOS (MOBILE),1858 OXFORD CIRCLE,40504,605,ACTIVE,18-Apr-2023,12,,
117138,SAN MARCOS (MOBILE),1858 OXFORD CIRCLE,40504,605,ACTIVE,26-Apr-2023,2,99,  49
63646,TAQUERIA SAN MARCOS,1858 OXFORD CIRCLE,40504,605,ACTIVE,19-Oct-2023,2,99,  38
63646,TAQUERIA SAN MARCOS,1858 OXFORD CIRCLE,40504,605,ACTIVE,19-Oct-2023,1,97,  25  38
63646,TAQUERIA SAN MARCOS LLC,1858 OXFORD CIRCLE,40504,605,ACTIVE,12-May-2023,1,90,   6  18  46  56  57  58
63646,TAQUERIA SAN MARCOS LLC,1858 OXFORD CIRCLE,40504,605,ACTIVE,05-Jun-2023,2,99,  57
111976,SAND FLEA INVESTMENTS INC DBA MANNY'S SUPER MARKET,1747 ALEXANDRIA DR,40504,607,INACTIVE,01-Feb-2023,1,92,  13  15  48  54  56
111976,SAND FLEA INVESTMENTS INC DBA MANNY'S SUPER MARKET,1747 ALEXANDRIA DR,40504,607,INACTIVE,01-Feb-2023,1,82,  18  21  22  25  30  44  48  54  56
111976,SAND FLEA INVESTMENTS INC DBA MANNY'S SUPER MARKET,1747 ALEXANDRIA DR,40504,607,INACTIVE,15-Feb-2023,2,94,  22  48  56
111976,SAND FLEA INVESTMENTS INC DBA MANNY'S SUPER MARKET,1747 ALEXANDRIA DR,40504,607,INACTIVE,15-Feb-2023,2,95,  29  48  56
111976,SAND FLEA INVESTMENTS INC DBA MANNY'S SUPER MARKET,1747 ALEXANDRIA DR,40504,607,INACTIVE,23-Feb-2023,2,97,  48  56
81811,SANDERSVILLE ELEMENTARY SCHOOL,3025 SANDERSVILLE RD,40511,605,ACTIVE,24-Jan-2023,1,93,   6  10  29  41  56
81811,SANDERSVILLE ELEMENTARY SCHOOL,3025 SANDERSVILLE RD,40511,605,ACTIVE,24-Jan-2023,2,97,  10  41  56
81811,SANDERSVILLE ELEMENTARY SCHOOL,3025 SANDERSVILLE RD,40511,605,ACTIVE,11-Oct-2023,1,99,  56
63423,SANTA FE TAQUERIA LLC,2350 WOODHILL DR. #168,40509,607,ACTIVE,15-Feb-2023,1,95,  10  41  48  56
63423,SANTA FE TAQUERIA LLC,2350 WOODHILL DR. #168,40509,605,ACTIVE,15-Feb-2023,1,95,  10  41  48  56
63423,SANTA FE TAQUERIA LLC,2350 WOODHILL DR. #168,40509,605,ACTIVE,27-Oct-2023,1,91,  17  40  44  45  48  50  55  56
63423,SANTA FE TAQUERIA LLC,2350 WOODHILL DR. #168,40509,607,ACTIVE,27-Oct-2023,1,91,  17  40  44  45  48  50  55  56
43189,SARKU JAPAN,"3401 NICHOLASVILLE RD, SP#FC-5",40503,605,ACTIVE,13-Jan-2023,1,96,  17  38  41  55
43189,SARKU JAPAN,"3401 NICHOLASVILLE RD, SP#FC-5",40503,605,ACTIVE,27-Nov-2023,1,96,  38  41  48
60694,SARONDIPITY LLC - ALL ABOUT KIDS,4269 SARON DR.,40515,605,ACTIVE,25-Sep-2023,1,100,
60694,SARONDIPITY LLC (ALL ABOUT KIDS),4269 SARON DR.,40515,605,ACTIVE,08-Mar-2023,1,98,  41  50
100108,SAV'S CHILL STATE MOBILE,P.O. BOX 1035,40588,605,ACTIVE,19-May-2023,1,99,  44
100108,SAV'S CHILL STATE MOBILE,P.O. BOX 1035,40588,605,ACTIVE,03-Jul-2023,12,,
34156,SAVE A LOT NORTH BROADWAY,1235 N. BROADWAY,40505,610,ACTIVE,11-Sep-2023,1,95,  39  48  50  56
30698,SAVE A LOT VERSAILLES ROAD,2189 VERSAILLES RD,40504,610,ACTIVE,04-Jan-2023,1,90,  13  18  29  48  51
30698,SAVE A LOT VERSAILLES ROAD,2189 VERSAILLES RD,40504,610,ACTIVE,18-Jan-2023,2,97,  48  51
30698,SAVE A LOT VERSAILLES ROAD,2189 VERSAILLES RD,40504,610,ACTIVE,15-Dec-2023,12,,
30698,SAVE A LOT VERSAILLES ROAD,2189 VERSAILLES RD,40504,610,ACTIVE,15-Dec-2023,1,80,   6  10  13  18  25  39  40  44  45  48  49  50  51  56
40531,SAVE A LOT WINCHESTER ROAD,1301 WINCHESTER RD STE #99,40505,610,ACTIVE,30-Jan-2023,1,91,  39  40  41  45  46  48  50  56
40531,SAVE A LOT WINCHESTER ROAD,1301 WINCHESTER RD STE #99,40505,610,ACTIVE,17-Jan-2024,1,95,  37  44  48  56
115453,SAWYER'S DOWNTOWN,140 WEST MAIN STREET,40507,605,ACTIVE,15-Feb-2023,1,98,  40  56
115453,SAWYER'S DOWNTOWN,140 WEST MAIN STREET,40507,605,ACTIVE,25-Aug-2023,1,99,  50
32246,SAYRE CHRISTIAN VILLAGE,3816 CAMELOT DR,40517,605,ACTIVE,04-Jan-2023,1,100,
32246,SAYRE CHRISTIAN VILLAGE,3816 CAMELOT DR,40517,605,ACTIVE,11-Jan-2024,1,99,  51
32246,SAYRE CHRISTIAN VILLAGE,3816 CAMELOT DR,40517,605,ACTIVE,10-Jul-2023,1,99,  56
32242,SAYRE HEALTHCARE CENTER,3775 BELLEAU WOOD DR.,40517,605,ACTIVE,04-Jan-2023,1,94,  48  49  50  51  56
32242,SAYRE HEALTHCARE CENTER,3775 BELLEAU WOOD DR.,40517,605,ACTIVE,11-Jan-2024,1,96,  10  41  50  56
32242,SAYRE HEALTHCARE CENTER,3775 BELLEAU WOOD DR.,40517,605,ACTIVE,10-Jul-2023,1,87,   1  13  39  41  47  48  50  51  56
32242,SAYRE HEALTHCARE CENTER,3775 BELLEAU WOOD DR.,40517,605,ACTIVE,03-Aug-2023,2,96,  48  51  56
32244,SAYRE SCHOOL CAFETERIA,194 N LIMESTONE ST,40507,605,ACTIVE,28-Sep-2023,1,96,  41  44  48
65273,SCAPA AT LAFAYETTE,400 LAFAYETTE AVE,40503,605,ACTIVE,20-Jan-2023,1,100,
65273,SCAPA AT LAFAYETTE,400 LAFAYETTE AVE,40503,605,ACTIVE,28-Aug-2023,1,98,  48
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,40517,605,ACTIVE,08-Mar-2023,1,96,  41  48  56
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,40517,605,ACTIVE,04-Oct-2023,1,92,   8  39  40  41  52
30978,SCHER ENTERPRISES INC DBA DAIRY QUEEN,3509 LANSDOWNE DRIVE,40517,605,ACTIVE,19-Oct-2023,2,97,  48  56
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,40503,605,ACTIVE,28-Feb-2023,1,90,   1   3  40  48  50  54  56
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,40503,605,ACTIVE,14-Mar-2023,2,94,  40  48  50  56  57
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,40503,605,ACTIVE,31-Jul-2023,1,83,   6  18  21  37  38  40  44  48  50  54  56
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,40503,605,ACTIVE,14-Aug-2023,2,96,  38  48  56
60886,SCHLOTZSKY'S DELI,117 W TIVERTON WAY,40503,605,ACTIVE,11-Dec-2023,1,94,  40  48  50  51  56
101801,SCHNEIDER ELECTRIC BACK MARKET,1601 MERCER RD,40511,610,INACTIVE,10-Aug-2023,1,100,
101800,SCHNEIDER ELECTRIC FRONT MARKET,1601 MERCER RD,40511,610,INACTIVE,10-Aug-2023,1,100,
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,607,ACTIVE,17-May-2023,1,89,   6  10  18  37  49  50  51  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,607,ACTIVE,17-May-2023,2,94,  10  37  49  50  51  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,605,ACTIVE,17-May-2023,1,89,   6  10  18  37  49  50  51  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,605,ACTIVE,17-May-2023,2,94,  10  37  49  50  51  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,607,ACTIVE,08-Nov-2023,2,96,  38  40  50  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,605,ACTIVE,08-Nov-2023,1,86,   6   8  18  29  38  40  50  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,607,ACTIVE,08-Nov-2023,1,86,   6   8  18  29  38  40  50  56
88003,SCHOOL RESTAURANT,163 W SHORT STREET,40507,605,ACTIVE,08-Nov-2023,2,96,  38  40  50  56
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,40502,605,ACTIVE,01-May-2023,1,95,  25  45  48
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,40502,605,ACTIVE,01-May-2023,2,97,  45  48
62923,SEASON'S CATERING & SPECIAL OCCASIONS,333 N ASHLAND AVE,40502,605,ACTIVE,06-Nov-2023,1,97,  15  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,28-Mar-2023,1,88,   6  10  15  21  41  51  56  57
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,11-Apr-2023,2,90,  21  22  39  41  51  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,18-Apr-2023,2,98,  51  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,25-Jan-2024,2,91,   6  18  41  45  50  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,08-Sep-2023,2,93,   6  18  45  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,25-Jan-2024,2,96,  41  45  50  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,21-Aug-2023,1,87,  15  22  24  25  50  56  58
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,08-Sep-2023,2,97,  45  50  56
105103,SEDONA TAPHOUSE,3600 PALOMAR CENTRE DR,40513,605,ACTIVE,10-Jan-2024,1,85,   6   9  10  14  24  25  45  50  56  57
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,40509,607,ACTIVE,01-Dec-2023,2,98,  38  56
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,40509,607,ACTIVE,14-Nov-2023,12,,
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,40509,610,ACTIVE,01-Dec-2023,2,98,  38  56
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,40509,607,ACTIVE,17-Nov-2023,1,79,   6   8  10  15  17  21  37  38  39  40  52  53  56
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,40509,610,ACTIVE,17-Nov-2023,1,79,   6   8  10  15  17  21  37  38  39  40  52  53  56
73698,SELBY'S TROPICAN FOOD MART,2339 WOODHILL DR,40509,610,ACTIVE,14-Nov-2023,12,,
109972,SELMA'S CATERING,720 HENRY CLAY BLVD,40505,605,ACTIVE,17-Jan-2023,1,99,  38
109972,SELMA'S CATERING,720 HENRY CLAY BLVD,40505,605,ACTIVE,17-Jan-2023,1,95,  10  38  40  46  56
109972,SELMA'S CATERING,720 HENRY CLAY BLVD,40505,607,ACTIVE,17-Jan-2023,1,95,  10  38  40  46  56
